               9.056              10.030078              387868.06              5.1269132
               9.088               10.12933              390778.39              5.1727126
                9.12              10.229285              393704.58              5.2187604
               9.152              10.329945               396646.6              5.2650565
               9.184               10.43131              399604.44              5.3116006
               9.216              10.533381              402578.09              5.3583924
               9.248              10.636159              405567.51              5.4054316
                9.28              10.739645               408572.7              5.4527179
               9.312              10.843838              411593.63               5.500251
               9.344              10.948741              414630.28              5.5480304
               9.376              11.054353              417682.63              5.5960559
               9.408              11.160675              420750.64              5.6443269
                9.44              11.267707              423834.28               5.692843
               9.472              11.375449              426933.54              5.7416038
               9.504              11.483901              430048.38              5.7906087
               9.536              11.593065              433178.76              5.8398573
               9.568              11.702939              436324.65              5.8893489
                 9.6              11.813524              439486.01              5.9390831
               9.632               11.92482              442662.81              5.9890592
               9.664              12.036826                 445855              6.0392765
               9.696              12.149543              449062.55              6.0897345
               9.728               12.26297              452285.42              6.1404325
                9.76              12.377107              455523.54              6.1913697
               9.792              12.491953              458776.89              6.2425454
               9.824              12.607507              462045.42              6.2939589
               9.856               12.72377              465329.06              6.3456093
               9.888               12.84074              468627.77              6.3974959
                9.92              12.958417               471941.5              6.4496178
               9.952                13.0768               475270.2              6.5019742
               9.984              13.195888              478613.79              6.5545641
              10.016               13.31568              481972.24              6.6073866
              10.048              13.436174              485345.46              6.6604407
               10.08               13.55737              488733.41              6.7137255
              10.112              13.679267              492136.01                6.76724
              10.144              13.801863              495553.21              6.8209831
              10.176              13.925156              498984.93              6.8749537
              10.208              14.049145               502431.1              6.9291507
               10.24              14.173829              505891.65               6.983573
              10.272              14.299206              509366.51              7.0382195
              10.304              14.425273              512855.59              7.0930889
              10.336               14.55203              516358.83              7.1481801
              10.368              14.679474              519876.14              7.2034917
                10.4              14.807603              523407.45              7.2590224
              10.432              14.936415              526952.66              7.3147711
              10.464              15.065908              530511.69              7.3707363
              10.496              15.196079              534084.46              7.4269166
              10.528              15.326926              537670.87              7.4833107
               10.56              15.458447              541270.84              7.5399171
              10.592              15.590639              544884.26              7.5967344
              10.624              15.723498              548511.05               7.653761
              10.656              15.857023              552151.11              7.7109954
              10.688               15.99121              555804.34               7.768436
               10.72              16.126057              559470.63              7.8260813
              10.752               16.26156              563149.88              7.8839297
              10.784              16.397716              566841.99              7.9419794
              10.816              16.534522              570546.84              8.0002288
              10.848              16.671974              574264.34              8.0586762
               10.88              16.810069              577994.37              8.1173198
              10.912              16.948804              581736.81              8.1761578
              10.944              17.088174              585491.54              8.2351884
              10.976              17.228176              589258.46              8.2944099
              11.008              17.368806              593037.44              8.3538202
               11.04               17.51006              596828.36              8.4134174
              11.072              17.651934              600631.09              8.4731997
              11.104              17.794424              604445.51              8.5331651
              11.136              17.937524              608271.49              8.5933115
              11.168              18.081232               612108.9              8.6536368
                11.2              18.225542              615957.61              8.7141391
              11.232               18.37045              619817.48              8.7748163
              11.264              18.515951              623688.38               8.835666
              11.296               18.66204              627570.16              8.8966863
              11.328              18.808713              631462.69              8.9578749
               11.36              18.955964              635365.83              9.0192295
              11.392              19.103788              639279.43               9.080748
              11.424              19.252179              643203.34              9.1424279
              11.456              19.401134              647137.41              9.2042669
              11.488              19.550645               651081.5              9.2662627
               11.52              19.700708              655035.45              9.3284129
              11.552              19.851317               658999.1              9.3907151
              11.584              20.002466               662972.3              9.4531667
              11.616              20.154149              666954.88              9.5157652
              11.648               20.30636               670946.7              9.5785083
