             2.323             6.91829             5.56214            0.670164             5.56214            0.670164             3.11615             3.11615                   1
            2.3331             6.95142             5.57435            0.658955             5.57435            0.658955             3.11665             3.11665                   1
            2.3432             6.98401             5.58638            0.647938             5.58638            0.647938             3.11716             3.11716                   1
            2.3533             7.01608             5.59822            0.637107             5.59822            0.637107             3.11766             3.11766                   1
            2.3634             7.04763             5.60988            0.626456             5.60988            0.626456             3.11817             3.11817                   1
            2.3735             7.07869             5.62137            0.615982             5.62137            0.615982             3.11867             3.11867                   1
            2.3836             7.10925             5.63268             0.60568             5.63268             0.60568             3.11918             3.11918                   1
            2.3937             7.13934             5.64382            0.595545             5.64382            0.595545             3.11969             3.11969                   1
            2.4038             7.16897              5.6548            0.585575              5.6548            0.585575             3.12019             3.12019                   1
            2.4139             7.19815             5.66563            0.575765             5.66563            0.575765              3.1207              3.1207                   1
             2.424             7.22688             5.67629            0.566111             5.67629            0.566111              3.1212              3.1212                   1
            2.4341             7.25518              5.6868            0.556611              5.6868            0.556611             3.12171             3.12171                   1
            2.4442             7.28306             5.69716             0.54726             5.69716             0.54726             3.12221             3.12221                   1
            2.4543             7.31052             5.70737            0.538055             5.70737            0.538055             3.12271             3.12271                   1
            2.4644             7.33758             5.71745            0.528994             5.71745            0.528994             3.12322             3.12322                   1
            2.4745             7.36424             5.72738            0.520074             5.72738            0.520074             3.12373             3.12373                   1
            2.4846             7.39051             5.73717            0.511291             5.73717            0.511291             3.12423             3.12423                   1
            2.4947              7.4164             5.74683            0.502643             5.74683            0.502643             3.12474             3.12474                   1
            2.5048             7.44191             5.75635            0.494127             5.75635            0.494127             3.12524             3.12524                   1
            2.5149             7.46706             5.76575            0.485741             5.76575            0.485741             3.12574             3.12574                   1
             2.525             7.49184             5.77502            0.477483             5.77502            0.477483             3.12625             3.12625                   1
            2.5351             7.51628             5.78416             0.46935             5.78416             0.46935             3.12675             3.12675                   1
            2.5452             7.54036             5.79318            0.461339             5.79318            0.461339             3.12726             3.12726                   1
